0	1	2
Sess10_script06_M028	0	'이게 뭔데?'
Sess10_impro04_M019	0	'응.'
Sess10_script01_M019	5	'너도 사라지게 해줘? 어? 어?'
Sess10_impro03_M006	3	'기 김 부장 아 걔 좀 짜증나게 해가지고.'
Sess10_script06_M032	3	'아 아 여진아.'
Sess10_script01_M016	5	'아니 야 너 내가 망가지길 바래? 내가 인생 바닥으로 떨어지길 원하냐구.'
Sess10_script03_F002	3	'요 앞 마트.'
Sess10_script02_M007	2	'(불쌍해 아)멍멍이 소리 그만하고 보기나 해 어.'
Sess10_script02_M022	0	'(구두 좀 로또) 1등 된 사람만 쫓아다니면서 돈 뺏고 구걸하는 사람이 있다잖아.'
Sess10_impro01_M001	3	'예 부장님. 부르셨습니까 네.'
Sess10_script02_M014	1	'마지막 하나. 마지막 하나 제발 제발 하아 하아.'
Sess11_script01_F010	1	'설마.'
Sess11_script03_M013	4	'그럼 됐죠 뭐. 뭐 연애 이야기를 물어 본 건    실례였으니까 이해해주시구요. 어쨌든 다 이게 면접 방식이니 방식 중 하납니다 이해하시죠? 그리고 이력서 보니깐 특기가 노래랑 춤이라고 적혀있는데 노래 잘해요?'
Sess11_script02_F007	3	'궁금해?'
Sess11_impro01_M005	3	'오일요?'
Sess11_script05_M010	5	'아 아 그래 맞아. 고라니였나 보다 고라니 그치? 고라니였어. 그 너랑 나랑 술을 마셔가지고 고라니를 사람으로 착각한거야.'
Sess11_script01_F022	0	'(언제 나) 지금 걸게. 어 내 친구들 많아.'
Sess11_script06_F019	6	'나두 살구 싶어. 나도 사람인데. 근데 싸우기엔 너무 늦었고 지쳤어.'
Sess11_script05_M030	1	'뭘 어떡해 이왕 이렇게 된거 확실하게 해야지.'
Sess11_script03_M008	2	'80점?       아 제가 보기엔 10점도 안되는데.'
Sess11_impro04_M024	0	'사랑해요.'
Sess11_script01_M010	3	'두 개 맞았고. 오케바리 야    5천원 확보. 5천원 확보.'
Sess11_impro02_M023	0	'네 엄마.'
Sess11_script02_F022	3	'젓가락 100개? 아니 근데 이걸 날 왜 줘?'
Sess11_script04_M005	3	'팀도 아닌데 제가 굳이 설명을 드려야 하나요?'
Sess11_script05_F022	4	'(내야지 아 지섭씨) 제발.'
Sess11_script06_F017	6	'아니야    어차피 안되는 일인데 어차피 살 수 없는데 실낱 같은 목숨 붙잡아 두구 본인두 힘들고 주위 사람두 힘 들고.'
Sess11_impro04_F035	3	'아니 제대로 얘길해줘 봐. 연애할 때처럼 그렇게 하면 내가 재워줄게.'
Sess11_script02_M003	3	'아이 갑자기 햄버거 먹다 말고 이게 뭔. 글쎄 근데 왜 물어보는데?'
Sess11_script03_F001	3	'네 이유진입니다.'
Sess11_impro01_F013	3	'네.'
Sess11_impro04_F030	3	'아휴 너무 좋다 이대론 못 재우겠다.'
Sess11_impro04_F031	0	'아 빨리 뭐 먹고 싶은데 내가 맛있는 거 해줄게.'
Sess11_impro04_M005	3	'아 왜 그런거야?'
Sess11_impro04_M007	0	'아 남편이 의산데 무슨 신경을 안 써 내가 발라줄게. 어딨다고?'
Sess11_script03_M016	2	'왜요. 못하겠어요? o  이력서에 적어논 걸 우린 확인 할 권한이 있어요. 진짠지 가짠지 확인해봐야죠. 아니면 적질 말든가.'
Sess11_impro04_F001	3	'어 여보 어서와 피곤하지?'
Sess11_impro04_F010	3	'앗 (따가워)'
Sess11_impro01_F008	4	'아니 근데 이거 사람들이 되게 맛있다고 했었고 이거 언론에도 많이 나왔었고.'
Sess11_script05_M007	4	'아 깜짝이야. 어떻게 됐어? 죽었어?'
Sess11_script03_F019	2	'아니 아무리 약자라도 기본적이고 인간적인 대우를 해줘야 될 거 아냐. 시간 때우려고 니들 심심풀이 땅콩으로 채우려고 지원자 갖고 놀지 말라구.'
Sess11_script02_F014	3	'에이 무슨 셋은 낳아야지.'
Sess11_impro04_M002	3	'응 은서는 자?'
Sess11_impro04_F011	3	'너무 아퍼.'
Sess11_impro02_M001	3	'그래.'
Sess11_script01_M003	2	'o  BTS가 오빠냐? 야 너보다 6살은 어려 웃기고 있네. o'
Sess11_script03_F018	3	'신성? 신성 좋아하고 있네. 이력서 한줄 채우려고 내가 특기를 좀 과장되게 썼지만    그렇다고 이걸 이런 식으로 엮는게 오히려 신성모독 아닌가? 당신들 습관인 거 같은데 가뜩이나 취직 안 돼서 괴로워 죽겠는데 사람을 갖고 놀아?'
Sess11_script01_F014	0	'어떡해 어떡해.'
Sess11_script03_M010	3	'근데 유진씨 애인 있어요?'
Sess11_impro03_M014	3	'네 뭐 알겠 알겠습니다.'
Sess11_script03_M003	3	'(사정으로 예) 알겠습니다. 그 학점은 꽤 높군요.    전공 지식도 풍부하고 대학원까지 나왔으니까 이 분야에 대해 많이 아실것 (같습니다)'
Sess11_script04_F012	3	'너무 공격적으로 생각하시는 것 아닌가요? 저도 고민하고 심사숙고해서 낸 아이디어인데 뭐가 문제였는지 뭐가 부족했는지 물어볼 순 있지 않나요? o'
Sess11_script04_M014	3	'맞아요 지속성 그리고 기본적으로 이번 프로젝트는 3년이란 시간을 기본 바탕으로 하고 있습니다. 그 중에 가장 필요한게 담당자의 책임감과 꾸준함이죠. 환경 문제가 한번에 해결되는게 아니니깐요. 하지만 소은씨는 그 기본 마저 안되어 있어요. 자기 보고서 하나도 제대로 완수 못하고 오타를 내는 담당자에게 어떻게 3년이나 지속되는 프로젝트를 맡길 수 있습니까? o'
Sess11_impro04_F025	3	'아 무슨 옆구리 찔러 절 받기네. o'
Sess11_impro02_M013	3	'아 아이 헤어졌어.'
Sess11_script02_M006	3	'아니 그 내 뜻은 그게 아니라 갑자기 물어보니까 당황해서 그랬지.'
Sess11_script03_M017	4	'잘하시네. 근데 목소리가 너무 작네 좀 더 크게.'
Sess11_script01_M001	4	'로또 추첨 방송 기다린다. 로또 대박 로또 대박. o'
Sess11_script01_M012	3	'아싸 다섯개. 다섯개 다섯개. 제발 제발 제발. 어떡해 어떡해.'
Sess11_script02_F028	1	'이제 안 만나.'
Sess11_script01_M023	0	'(알았다니까 아) 됐고. o'
Sess11_script03_M012	2	'(좀 아 됐고여) 그 취직 공부하느냐고 연애할 시간이 없던 거 맞죠? 그럼 마지막으로 연애 한 게 언제에요?'
Sess11_impro02_M010	3	'후 아 내 얘기 듣고 있냐고.'
Sess11_script06_M005	3	'어.'
Sess11_impro01_F018	3	'네.'
Sess11_impro02_M022	3	'미안해. 엄마도 힘등 힘들텐데 그냥 투정부리고 싶었어요.'
Sess11_script02_M028	0	'여진아.'
Sess11_script06_M022	6	'미숙아.'
Sess11_script01_M019	0	'(있지 우와)    심장 뛰는 거 봐. 미칠거 같다 진짜. o  우와 씨.'
Sess11_impro02_F012	2	'그래서 뭐 어떻게 됐는데? 아니 뭐 김 부장 하루 이틀 그런 것도 아니고.'
Sess11_script03_M018	2	'아니 무슨 말을 그렇게 합니까 신성한 면접실에서.'
Sess11_impro04_F034	0	'그래 그러면 자기 전에 사랑한다고 다시 좀 얘기해 봐.'
Sess11_impro01_F017	3	'저는 그냥 객 그냥 주관적이든 뭐든 지금 이 요리에 대한 얘기만 해주면 될 거 같아요.'
Sess11_script03_F008	3	'네? 아 어째서?'
Sess11_impro04_F023	0	'뭐라구요?'
Sess11_script03_M019	2	'아니 나원 참 어이가 없어서. 그럼 나가세요 그러면. 당신 말고도 지원자는 널렸어.'
Sess11_script02_M012	3	'근데 꿈은 왜 물어 본거야?'
Sess11_impro03_F015	2	'하 진짜 그때 했던 말 별 거 아니잖아요. 뭐 그거갖고 그러시나 본데 그럼 다 한번 해보세요. 그때 징계위원 위원회 가서 얘기해봅시다.'
Sess11_script02_M019	2	'여진아 이거 봐봐. o  널 위해 선물을 준비했어.'
Sess11_script01_F008	2	'(준다고 아 몰라) 그게 당첨 되겠냐?    아 진짜 어떤 여자가 될지 모르지만 오빠 같은 남자랑 결혼 할 여자가 아주 불쌍하다 불쌍해.'
Sess11_script06_F020	6	'당신 우리 애들 잘 부탁해. 그리고 남은 시간 우리 행복하게 지내면 되잖아 나 행복하고 싶어. 그리고 행복하게 죽고 싶어. 그냥 예쁜 모습 좋은 모습만 남기고 싶어.'
Sess11_script05_F002	1	'지섭씨 일단은 112에 신고하자.'
Sess11_impro03_M012	2	'전무님이요? 아 그래서 그러신 거에요? 지금 전무님 꺼 지금 깠다고 그러신 거에요?'
Sess11_script01_F020	3	'오빠아아앙 내가 진짜 오빠 잘 될줄 (알았다니까)'
Sess11_script02_F009	0	'오빠한테 시집가는거.'
Sess11_script03_F002	3	'원래 인서울권 대학에 합격했지만 집안 (사정으로)'
Sess11_script02_F023	3	'아 오빠 너무 웃겨.'
Sess11_impro04_M035	0	'아 무슨    사랑병 걸렸나 사랑한다야 했잖아. 아까 했잖아. 아까 했잖아. 아까 했잖아.'
Sess11_script03_M009	2	'아이 뭐 패션이란게 주관적인거 아닌가요? 그 내가 보기엔 10점입니다.'
Sess11_impro04_F026	3	'네 여보 있잖아. 만약에 내가 먼저 죽으면 어떨 거 같애?'
Sess11_impro04_M033	0	'나 그냥 자고 싶어 제발 재워줘. 내일 수술있단 말이야 나 잘게 알았지? 자기야.'
Sess11_impro01_M004	3	'그 하나 물어볼게요. 여기 지금 뭐 들어간거예요?'
Sess11_script04_M003	3	'네 그렇게 됐습니다.'
Sess11_script02_F020	3	'이게 뭐야? 중국집 젓가락들인데?'
Sess11_impro01_M022	2	'그 뭐 그럴 수 있어요. 근데 어떡합니까 제가 수석인데 지금 자존심 하나로 요리하는 게 아니잖아요. 그쵸?'
Sess11_script03_F006	3	'아 아니오. 저는 패션쪽에 관심이 있어서 옷 코디하는    방법을 찍어 올리고 있습니다.'
Sess11_script04_M011	2	'좋은 질문이군요. 음 솔직히 소은씨 아이디어가 가장 훌륭했고 가장 높은 점수인거    가장 높은점수를 받았습니다.    하지만 저는 소은씨 같은 스타일을 싫어합니다.'
Sess11_impro02_M008	3	'아이 김 부장 애가 또 또 난리잖아. 아 뭐    하다보면 그럴수도 있지.'
Sess11_impro01_F022	3	'제가 주방장님 짬뽕 먹고 맛있고 인정을 하면 여기서 일할게요. 개처럼 배워서 일하면 될 거 아니에요. 근데 지금 제꺼 다시 드셔보시고 맛있으면 전 나가요.'
Sess11_impro04_F007	3	'저쪽에. 아 진짜 신경 안 써도 되는데 얼른 피곤할텐데 자.'
Sess11_impro01_F002	4	'네?'
Sess11_script06_F013	6	'아냐 난 아냐 틀렸어.'
Sess11_impro04_F012	3	'아니 지금 우리나라 최고의 외과의사가 이렇게 해도 되는 거야?'
Sess11_impro03_F001	3	'아 윤찬 대리 어서 와요.'
Sess11_script03_F009	3	'네.'
Sess11_impro02_F018	6	'울고 싶으면 울어. 응? 오늘 힘들었을텐데.'
Sess11_impro04_F037	0	'아니 연애할 때처럼.'
Sess11_script04_M007	3	'글쎄요. 그건 아쉬움이 아닐 아쉬아 아쉬움이라기 보단 궁금증이겠죠. 아니면 도대체 날 이렇게 엿 먹인게 누굴까? 하는 질투 정도로 해석되는군요.'
Sess11_script03_M015	4	'어 그거 그거. 한 번 해봐요. 춤 추면서.'
Sess11_impro03_F002	3	'아 요번에 분위기도 좋고 음 너무 좋은 거 같애 고마워요.'
Sess11_script01_M016	0	'로또 1등. 로또 1등 1등. 어쩔 거야 어? 어쩔 거 o     아 진짜 아 씨.'
Sess11_impro04_M030	0	'o  N  그걸 물어봐.'
Sess12_impro04_F018	3	'근데 말씀을 그렇게 밖에 못 하시나요?'
Sess12_script01_M007	1	'아 깜짝이야. 어떻게 됐어? 죽었어?'
Sess12_script03_F017	3	'원래 면접을 이런 식으로 봐요?'
Sess12_impro01_F014	3	'너무 아픈데?'
Sess12_impro03_F029	3	'네? 아이 지금 이렇게 까발려지면 안되는 거 알잖아요 전무님.'
Sess12_impro01_M036	0	'넘어가자 o  넘어가 피곤해 아휴.'
Sess12_script04_M010	6	'아 장난이지? 농담하는 거지? 아 지금이라도 빨리 병원 가자.'
Sess12_script05_M015	0	'어쨌든 아이 둘을 (낳아서)'
Sess12_impro01_M031	0	'아 사랑해 o  사랑해.'
Sess12_impro01_F001	3	'어 어서와.'
Sess12_impro04_F031	3	'나 나 여기서 계속 일할거야. 그땐 당신이 나가 내 주방에서 당신이 이렇게 꼴같지 않게 깝치는 꼴 보고 싶지 않으니까 그때가 되면 당신이 나가라고.'
Sess12_impro02_F012	3	'듣고 있지. 듣고 있어.'
Sess12_script01_M011	5	'(아니잖아 그럼) 뭐야 그럼 어떻게 된 건데. 사람을 쳤는데 그 사람이 없다는게.'
Sess12_impro04_M001	3	'저 미연 씨.'
Sess12_script04_M007	3	'이게 뭐야. 집 앞 마트는 라면하고 생품 생필품이 싸고 반찬가게는 옆동네 시장이 괜찮고    이게 뭔데 날 적어줘?'
Sess12_script04_M005	3	'어.'
Sess12_script04_F017	6	'아니    어차피 안되는 일인데 어차피 살 수 없는데 실낱 같은 목숨 붙잡아 두구 본인두 힘들고 주위 사람두 힘 들고.'
Sess12_script01_M003	5	'아이 괜히 운전해서 씨.'
Sess12_script05_F016	3	'씨 나야말로 오빠랑 누가 결혼한대?'
Sess12_impro04_F019	3	'제 요리가 그렇게 형편없나요?'
Sess12_script06_M015	1	'이거 어쩌면 좋냐.'
Sess12_impro03_F030	3	'네? 아니 이걸 이걸 이걸 저보고 알아서 처리하라구요? 이거 전무님이 처리.'
Sess12_impro01_F042	0	'아휴 내가 진짜 저 남자때문에 산다니까.'
Sess12_script06_F020	3	'아 씨 오빠아아앙 아 내가 오빠 잘 될줄 (알았다니까 아이 됐고) 오빠앙 내 친구 은지랑 소개팅 하고 싶다고 했지? 내가 바로 주선해볼게.'
Sess12_impro03_F020	2	'불리?'
Sess12_impro02_M003	3	'별일 없었다니까 뭐.'
Sess12_script06_M018	0	'아 야 야 아프게 o  꼬집으면 어떡해 이씨.'
Sess12_impro03_M010	3	'회사 규정이 뭔데요? 예? 저 일개 대리라고 지금 이러는 겁니까?'
Sess12_impro04_M010	3	'그럼 뭐가 문젠지 몰라요?'
Sess12_script02_F010	3	'알겠습니다. 그럼 하나만 묻고 싶어요 제 아이디어는 왜 발탁이 안된건가요? 남의 아이디어가 더 뛰어나서 그랬다 이런 식의 뻔한 댑 답변은 안 해주실거라 믿습니다.'
Sess12_impro01_M004	3	'아 그래야지.'
Sess12_impro01_F012	3	'아아.'
Sess12_impro03_M008	3	'아니 부장님이 이게 그렇게까지 커질 일도 아니구 저 부장님 한번만 이렇게.'
Sess12_script06_M027	0	'내일 날 밝으면 이제  고주홍의 시대가 열린다 이거야. 두고 봐 내가 이 돈으로 세상을 깜짝 놀라게 할거다.    o'
Sess12_impro03_F009	3	'됐구요. 위원회 준비나 해주세요.'
Sess12_script01_M031	5	'(뭐하려고 완전히) 끝장을 내야지. o'
Sess12_script04_M011	6	'수술하면 되는 거 아냐?'
Sess12_script05_F002	3	'고마워 근데 오빠는 꿈이 뭐야?'
Sess12_impro01_M033	0	'사랑해.'
Sess12_script01_M010	5	'아    그래 맞아. 야 고라니였나 보다 o  그치? 고라니였어. 너랑 나랑 술 마셔서 고라니를 사람으로 착각한거야.'
Sess12_script04_M017	3	'당신 어릴적에 사고로 돌아가셨다고 했잖아? 나 속인거야?'
Sess12_impro04_F027	3	'인기랑 요리 잘하는 거랑 뭐가 다르냐구요.'
Sess12_script04_M019	6	'자 여보 그런 생각 하지마. 자 지금도 안 늦었고 일단 정리하고 병원 가자? 응?'
Sess12_impro02_M010	3	'아 뭘 내가 마음의 안정을 찾어 김 부장이 그러는데?'
Sess12_impro02_M015	3	'엄만 그냥 지어준 짝 만나서 그렇게 살아놓고선 뭘 안다고 막.'
Sess12_impro02_F015	3	'왜?'
Sess12_script04_F011	6	'6개월.'
Sess12_script03_M009	3	'아 뭐 뭐 패션이란 주관적인거 아닌가요? 뭐 내가 보기엔 10점입니다.'
Sess12_impro02_M002	3	'아냐 아무것도 나 별일 없었어.'
Sess12_impro01_F037	3	'아니 오는데는 순서있어도 가는데는 순서 없다고 내가 갑자기 죽어버릴 수도 있잖아.'
Sess12_script03_F002	3	'아 원래 인서울권 대학에 합격했지만 집안 (사정으로)'
Sess12_script04_M013	6	'아 그러니까 저번에 아 가슴 아프다고 할때 내가 병원에 가보자고 했잖아. 왜 그동안 안 간거야 아니 왜 왜 안간건데 왜.'
Sess12_script06_M026	0	'(좋아 와) 나도 너무 놀라서 이게 꿈인가? 생시인가? 싶다. o'
Sess12_impro01_M018	0	'그런 생각 갑자기 왜 해.'
Sess12_script05_M001	0	'아이 천천히 먹어 햄버거 어디 안 도망가. o  콜라도 좀 먹고.'
Sess12_script06_M009	3	'오예  두 개 맞았고. 오케바리.'
Sess12_impro02_F003	3	'에이 무슨 일 있었고만.'
Sess12_script05_M012	3	'에이 농담이지 사실 내 꿈은 말야.'
Sess12_impro01_F038	3	'아휴 진짜 오글거리게 아니 그건 상황이 어쩔 수 없을 수도 있는 건데 나 죽으면 자긴 어떨 거 같애?'
Sess12_impro03_F004	3	'(네 음)    그래요 윤찬 대리가 그 프로젝트에 들어오고나서 팀분위기 좋아졌단 얘긴 많이 (들었어요)'
Sess12_script05_F031	3	'100일 반지. 으휴 이씨 이 무능력한 남자야. 여자인 내가 반지를 준비해야 되겠어? 오빠가 당연히 준비해야지.'
Sess12_impro04_F003	3	'아 그거 제가 올리브오일을 조금 첨가 했어요.'
Sess12_impro03_M019	3	'아 문제가 안되면       그럼 징계위원회에서 한번 다 까보죠.'
Sess12_script06_F007	3	'헐 그냥 인터넷으로 나중에 (검색하라고)'
Sess12_impro01_M028	0	'허 참 해.'
Sess12_script04_M008	3	'뭐?'
Sess12_script05_F015	3	'아 뭐야.'
Sess12_impro01_M006	3	'아 그니까 왜 그러는데.'
Sess12_impro03_M025	5	'징계위원회 때 볼게요.'
Sess12_script04_M003	3	'음 앞집에 마트가 있었나?'
Sess12_impro04_F020	4	'지금 아 지금 말 다 하셨어요?    아 그래 뭐 당신 요리 잘한다는 소문은 들었어요. 뭐 어디 해외고 나발이고 뭐 수상경력도 좋고 화려하다 그건 나도 알겠어요. 근데 그렇다고 이렇게 사람을 개무시해도 되는건가. 내가 만든 요리가 형편없다 뭐라 하면서 왜요? 방송에서 사람들은 내 요리 다 맛있다고 하던데 왜 주방장님만 맛이 없으실까?'
Sess12_script03_M017	2	'어이구 잘하시네. 아 근데 목소리가 너무 작네 그 좀 더 크게.'
Sess12_impro01_M035	0	'사랑한다 사랑해. o'
Sess12_script03_F006	3	'아니오. 패션쑉에 패션쪽에 관심이 있어서 옷 코디하는 방법을 찍어 올리고 있습니다.'
Sess12_script04_M012	6	'얼마나 살 수 있대?'
Sess12_script01_F022	3	'지섭씨 제발.'
Sess12_script02_M002	3	'네 그렇습니다만 어쩐 일이세요?'
Sess12_script04_M014	6	'여보 미안해 소리쳐서 미안해. 이왕 이렇게 된거 할 수 있는 거 뭐든 해보자. 일단 수술부터 받자 응? 요즘 의사들 돌팔이들 많다잖아 아닐 수도 있어 응? 그리고 6개월이 아니라 6년 아니 60년이 살 수도 있고 그니까 어서 병원에 가자 응?'
Sess12_script04_F001	0	'뭐가 그렇게 재밌어?'
Sess12_script01_M001	1	'지 지금 사람 친거야? 지금 사람 친거 맞지? 그치?'
Sess12_script01_M012	5	'아 잠깐만. o     자 우리 냉정하게 생각해보자구. o  어차피 사람인지 아닌지도 모르는데 그럼 그냥 가도 되는 거 아냐? o  그럼 된거잖아.'
Sess12_impro02_F002	3	'회사에서 무슨 일 있었어? 표정이 왜 그래?'
Sess12_script01_M023	5	'그리고 너도 똑바로 들어.'
Sess12_impro03_F016	2	'윤찬 대리. 나는 대리가 진행한 프로젝트에 대해선 잘 모르는 일이에요.'
Sess12_impro02_F022	6	'으이 다 큰 어른이 이렇게 애처럼 울어놓고. 어휴 쯧쯧쯧.    아들 엄마가 해준 김치 수제비 먹을 거지?'
Sess12_impro03_F021	2	'아 그거?    그게 뭐가 그렇게 문제가 됩니까?'
Sess12_script04_M024	6	'미숙아 내가 잘못했어 내가 내가 잘못했어. 제발 살아줘 o  제발 살아줘.'
Sess12_script04_F008	1	'악성이래 이미 왼쪽에 70프로 정도 퍼져있구 정확한 건 가슴을 열어봐야 알겠지만 림프절과 늑막에까지 전이가 됐대.'
Sess12_impro02_M017	6	'아 몰라 그냥 투정 부리고 싶었나 봐. 미안해 엄마.'
Sess12_script01_M019	5	'너도 사라지게 해줘? 응?'
Sess12_impro03_M006	3	'아 그게 이제 추가 비용이요 이번에 어쩔 수 없이 들어가게 됐습니다.'
Sess12_script01_F010	3	'지 지섭씨.'
Sess12_script01_M016	5	'o  너 내가 망가지길 바래? 내가 인생 바닥으로 떨어지길 원하냐구.'
Sess12_impro03_M016	3	'그 말 후회 안 하시죠?'
Sess12_script02_M008	2	'(같은데 지나친건) 아니라고 봅니다. 오히려 지나친건 소은씨 같은데요. 곧 회의가 시작 될거라 저는 보고서를 다 파악해둬야는데 소은씨 덕분에 그 시간을 뺏기고 있으니까요.'
Sess12_impro03_F017	2	'그러니까 조만간 징계위원회에서 잘 해명하도록 해보세요.'
Sess12_script02_M015	2	'이제 제 얘기는 끝난 것 같네요. 회의 시작 10분 전입니다. 저는 소은씨에게 5분을 드렸고 소은씨는 어느정도 이해한것 같네요. 버려진 5분만큼 본인을 발전 시키고 나중에 만납시다. 그럼 나가주시죠.'
Sess12_script05_M004	3	'글쎄 뭐 열심히 일해서    지금 일하는 중국집 주인 되는거?'
Sess12_script05_F009	3	'어때 나 오빠 여잔데. 시 내가 부끄러?'
Sess12_impro01_M024	0	'아니 그때 고 어떻게 사랑해 처음봤는데.'
Sess12_script06_F011	1	'진짜? 진짜? 오빠    진짜 어떡해 여섯개 다 맞는거 (아냐)'
Sess12_impro01_F018	3	'그때 기억나?'
Sess12_script04_F018	6	'무슨 의미가 있겠어?    3년 더 사셨다구 아빠 행복했을까.'
Sess12_script02_F007	3	'아    그건 아 뭐랄까 음 아쉬움? 그래요 아쉬움.'
Sess12_script06_M010	4	'야 일단 5천원 확보.'
Sess12_impro01_F019	3	'그때 자기 진짜 엄청 웃겼는데.'
Sess12_impro02_F001	3	'아들 퇴근했어? 엄마가 오늘 장보고 왔거든 엄마가 해준 그 김치수제비 좋아하잖아 엄마가 김치수제비 해줄게.'
Sess13_impro01_M018	3	'아니 이 프로젝트가 그렇게 진 그렇게 되지 않으면 진행이 안되는 거라구요. 부장님 제 말 듣고 있어요?'
Sess13_script01_F015	3	'그야 환경 단체와 지속적으로 이야기 나누면서 뭐 o  그런.'
Sess13_impro04_F010	3	'으응.'
Sess13_script03_M026	3	'아 무슨 소리야.'
Sess13_impro03_F011	3	'에 에이. o  자 (여기)'
Sess13_script03_M030	0	'아이 그래두 (와)'
Sess13_script03_F020	3	'도대체 몇 개야? 하나 (둘 셋)'
Sess13_script06_M019	0	'(있지 야 와) 나 심장 뛰는 거 봐. 미칠 거 같다 진짜로.'
Sess13_impro03_F030	3	'아 사랑 한 번만'
Sess13_impro04_F019	6	'아니야 o  너만 그런 거 아니야 다 그래. 어? 너랑 헤어진 여자친구도 마음이 아플 거고 너도 아픈만큼 그여자친구도 아플 거고 그리고 엄마두 아빠랑 연애할 때 많이 아팠고 다 똑같은 거야. 그러니깐 너만 아프다고 생각하지마.'
Sess13_impro03_M018	0	'그 얘기 그만해 뭐 (좋은 기억이라고 그걸 또 꺼내냐)'
Sess13_script01_M010	3	'발전? 어디까지 되야 발전일까요? 아이디어를 내는 족족 채택되면 발전인겁니까? 아니면 회사에서 무조건 인정해주면 발전인겁니까?'
Sess13_impro01_F015	2	'아니 그건 아니구.'
Sess13_script03_M032	0	'여진아 사랑한다. o  정말 사랑해.'
Sess13_script03_F027	1	'이제 안 만나.'
Sess13_impro03_F032	3	'만에 하나 내가 죽으면 어떡할거야?'
Sess13_script06_M003	3	'BTS가 오빠냐? 어? 너보다 6살은 어려 웃기고 있네.'
Sess13_impro01_F024	2	'다 같이 죽자 뭐 이거야? (모르겠는데 아니) 난 그거에 대해서 잘 모르겠구. (저는 있으면) 한번 보여줘봐요. 나는 잘 모르겠네.'
Sess13_impro02_M014	2	'짜증이 나요? 예 승질나고 막 그래요?'
Sess13_impro03_F007	3	'아유 뭐 이런 거 가지고 병원을 가 집에서 소독하면 (되지)'
Sess13_script01_F012	4	'너무 공격적으로 생각하시는 것 아닌가요? 저도 고민하고 심사숙고해서 낸 아이디어인데 뭐가 문제였는지 뭐가 부족했는지 뭐 물어볼 순 있지 않나요?'
Sess13_script02_F003	1	'아 지금 생각할게 뭐가 있어. 지섭씨 여기 있어.    일단 내가 가서 (보고올게)'
Sess13_script02_M016	1	'(대체 왜이러는 하 야 너 내가) 망가지길 바래? 내 인생 바닥으로 떨어지길 원하냐고.'
Sess13_impro04_F020	6	'우리 아들이 나는 결혼하구 아빠 돌아가시구 아들때문에 살구 우리 가족때문에 사는데 응? 아들 아프면은 이 엄마 마음도 너무 아프다.'
Sess13_impro01_F022	2	'아님.'
Sess13_impro03_F004	1	'왜? 아 이거?'
Sess13_script04_M001	3	'저거 봐봐 저 개그맨 진짜 웃기지 않아?'
Sess13_impro03_F013	3	'아 (아아 당연히 아프지) 살살 좀 해.'
Sess13_impro03_M010	0	'일루와바 o  약 좀 바르자.'
Sess13_impro04_F016	6	'그래 맞어. 나는    이제는 사랑에 대해서 잘 몰라. 너네 아빠 돌아가시고 나서 이제 사랑이 뭔지 다 잊어먹은 거 같애.'
Sess13_impro01_M017	3	'나 지금 씹 좀.'
Sess13_script03_F024	3	'에휴 참.'
Sess13_script06_F006	3	'아 모르겠고 드라마 할 시간이니까 저기 리모콘좀 주시지?'
Sess13_script05_F012	3	'회사 다닐 때 했습니다.'
Sess13_impro03_F026	3	'아 한 번만 해 줘.'
Sess13_script06_M032	0	'좋아 내가 돈 찾으면 바로 현금으로 줄게.'
Sess13_script01_M003	3	'아 네 그렇게 됐습니다.'
Sess13_script04_F007	1	'당신 나 없이도 꿋꿋하게 애들 키우면서 잘 살아야 돼.'
Sess13_impro03_M008	3	'(되지 이 사람아) 내가 의사야 어? o  그냥 딱 보면 어떤 상천지 몰라? o  약상자 어딨어?'
Sess13_script03_M027	0	'o  여진아.'
Sess13_impro04_F015	6	'다 그럴 때가 있는거야. 너만 그런 거 아니야.'
Sess13_script03_F011	3	'근데 중국집 얘기는 조금 실망스러워.'
Sess13_impro03_M004	3	'여보 손이 왜 그래 이거?'
Sess13_script03_M022	0	'o  N  그    그치? 이런 선물 받으니 어이가 없지?'
Sess13_script04_M012	6	'얼마나 살 수 있대?'
Sess13_script06_F022	3	'아 오빠. o  내 친구 은지랑 소개팅 하고 싶다고 그랬지.'
Sess13_script02_M019	5	'너 사라지게 해줘? 어?'
Sess13_script03_M024	3	'그치? 여진이 니가 생각해도 젓가락 100개는 좀 심했지? 미안해.'
Sess13_impro03_F029	3	'더 크게 해주면 (안돼)'
Sess13_script01_M001	3	'아 네 안녕하세요.'
Sess13_script01_M012	2	'아니요. 기본이 부족해서 싫고 아 이 뜻은 심사위원 모두 공감했습니다. 제가 말씀 드리면 소은씨는 발전하는게 아니라 퇴보하게 될거에요. 발전이란 바탕이 있어야 높아지는데 아 잔인한 이야기지만 소은씨는 바탕이 부족합니다. 작성 후 읽어는 보셨나요? 페이지 하나 하나 마다 오타가 있습니다 그리고. o'
Sess13_script02_F006	3	'아니 지섭씨 사람하고 고라니랑 구분 못 할 정도 아니잖아.'
Sess13_script02_M008	5	'뭐? 아 아무도 없다니. 그 그게 말이 돼?    틀림없이 사람을 (쳤잖아)'
Sess13_script04_M023	6	'도대체 무슨 소리 하는거야. 그런 얘기 좀 그만하고.'
Sess13_script01_F009	3	'팀장님 말씀이 좀 지나치신 거 (같은데요)'
Sess13_impro04_F004	3	'응? 뭔 소리래?'
