,Seg,Emotion,Role,wav_path,txt_path
4524,Sess11_script01_M014,surprise,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session11/Sess11_script01/Sess11_script01_M014.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session11/Sess11_script01/Sess11_script01_M014.txt
4525,Sess11_script03_M004,disgust,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session11/Sess11_script03/Sess11_script03_M004.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session11/Sess11_script03/Sess11_script03_M004.txt
4526,Sess11_impro01_F014,angry,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session11/Sess11_impro01/Sess11_impro01_F014.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session11/Sess11_impro01/Sess11_impro01_F014.txt
4527,Sess11_script06_F016,sad,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session11/Sess11_script06/Sess11_script06_F016.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session11/Sess11_script06/Sess11_script06_F016.txt
4528,Sess11_impro01_F016,disgust,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session11/Sess11_impro01/Sess11_impro01_F016.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session11/Sess11_impro01/Sess11_impro01_F016.txt
4529,Sess11_script05_M021,angry,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session11/Sess11_script05/Sess11_script05_M021.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session11/Sess11_script05/Sess11_script05_M021.txt
4530,Sess11_script05_F007,fear,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session11/Sess11_script05/Sess11_script05_F007.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session11/Sess11_script05/Sess11_script05_F007.txt
4531,Sess11_script06_M002,happy,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session11/Sess11_script06/Sess11_script06_M002.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session11/Sess11_script06/Sess11_script06_M002.txt
4532,Sess11_script04_F011,neutral,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session11/Sess11_script04/Sess11_script04_F011.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session11/Sess11_script04/Sess11_script04_F011.txt
4533,Sess11_impro03_M018,angry,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session11/Sess11_impro03/Sess11_impro03_M018.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session11/Sess11_impro03/Sess11_impro03_M018.txt
4534,Sess11_script04_M007,disgust,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session11/Sess11_script04/Sess11_script04_M007.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session11/Sess11_script04/Sess11_script04_M007.txt
4535,Sess11_impro04_F010,surprise,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session11/Sess11_impro04/Sess11_impro04_F010.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session11/Sess11_impro04/Sess11_impro04_F010.txt
4536,Sess11_impro04_M002,neutral,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session11/Sess11_impro04/Sess11_impro04_M002.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session11/Sess11_impro04/Sess11_impro04_M002.txt
4537,Sess11_script06_F007,sad,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session11/Sess11_script06/Sess11_script06_F007.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session11/Sess11_script06/Sess11_script06_F007.txt
4538,Sess11_impro04_M038,happy,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session11/Sess11_impro04/Sess11_impro04_M038.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session11/Sess11_impro04/Sess11_impro04_M038.txt
4539,Sess11_script01_F021,happy,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session11/Sess11_script01/Sess11_script01_F021.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session11/Sess11_script01/Sess11_script01_F021.txt
4540,Sess11_impro03_F008,neutral,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session11/Sess11_impro03/Sess11_impro03_F008.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session11/Sess11_impro03/Sess11_impro03_F008.txt
4541,Sess11_script03_F014,disgust,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session11/Sess11_script03/Sess11_script03_F014.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session11/Sess11_script03/Sess11_script03_F014.txt
4542,Sess11_script05_F014,fear,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session11/Sess11_script05/Sess11_script05_F014.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session11/Sess11_script05/Sess11_script05_F014.txt
4543,Sess11_script01_M027,surprise,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session11/Sess11_script01/Sess11_script01_M027.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session11/Sess11_script01/Sess11_script01_M027.txt
4544,Sess11_script05_M010,happy,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session11/Sess11_script05/Sess11_script05_M010.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session11/Sess11_script05/Sess11_script05_M010.txt
4545,Sess11_impro02_M019,sad,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session11/Sess11_impro02/Sess11_impro02_M019.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session11/Sess11_impro02/Sess11_impro02_M019.txt
4546,Sess11_script05_F010,disgust,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session11/Sess11_script05/Sess11_script05_F010.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session11/Sess11_script05/Sess11_script05_F010.txt
4547,Sess12_script06_M022,neutral,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_script06/Sess12_script06_M022.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_script06/Sess12_script06_M022.txt
4548,Sess12_impro04_M027,disgust,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_impro04/Sess12_impro04_M027.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_impro04/Sess12_impro04_M027.txt
4549,Sess12_impro01_F042,happy,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_impro01/Sess12_impro01_F042.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_impro01/Sess12_impro01_F042.txt
4550,Sess12_script05_M021,neutral,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_script05/Sess12_script05_M021.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_script05/Sess12_script05_M021.txt
4551,Sess12_script04_F013,sad,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_script04/Sess12_script04_F013.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_script04/Sess12_script04_F013.txt
4552,Sess12_script05_M019,neutral,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_script05/Sess12_script05_M019.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_script05/Sess12_script05_M019.txt
4553,Sess12_impro04_M004,neutral,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_impro04/Sess12_impro04_M004.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_impro04/Sess12_impro04_M004.txt
4554,Sess12_impro02_M017,sad,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_impro02/Sess12_impro02_M017.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_impro02/Sess12_impro02_M017.txt
4555,Sess12_script06_F013,surprise,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_script06/Sess12_script06_F013.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_script06/Sess12_script06_F013.txt
4556,Sess12_script06_F006,angry,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_script06/Sess12_script06_F006.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_script06/Sess12_script06_F006.txt
4557,Sess12_impro04_M024,neutral,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_impro04/Sess12_impro04_M024.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_impro04/Sess12_impro04_M024.txt
4558,Sess12_script01_M010,happy,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_script01/Sess12_script01_M010.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_script01/Sess12_script01_M010.txt
4559,Sess12_script04_M018,sad,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_script04/Sess12_script04_M018.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_script04/Sess12_script04_M018.txt
4560,Sess12_script02_M004,neutral,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_script02/Sess12_script02_M004.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_script02/Sess12_script02_M004.txt
4561,Sess12_impro01_M006,surprise,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_impro01/Sess12_impro01_M006.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_impro01/Sess12_impro01_M006.txt
4562,Sess12_impro01_F024,happy,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_impro01/Sess12_impro01_F024.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_impro01/Sess12_impro01_F024.txt
4563,Sess12_script05_M022,sad,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_script05/Sess12_script05_M022.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_script05/Sess12_script05_M022.txt
4564,Sess12_script03_M003,neutral,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_script03/Sess12_script03_M003.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_script03/Sess12_script03_M003.txt
4565,Sess12_script05_M017,neutral,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_script05/Sess12_script05_M017.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_script05/Sess12_script05_M017.txt
4566,Sess12_script05_F009,angry,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_script05/Sess12_script05_F009.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_script05/Sess12_script05_F009.txt
4567,Sess12_impro02_M015,angry,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_impro02/Sess12_impro02_M015.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_impro02/Sess12_impro02_M015.txt
4568,Sess12_script04_M021,sad,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_script04/Sess12_script04_M021.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_script04/Sess12_script04_M021.txt
4569,Sess12_script04_M012,sad,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_script04/Sess12_script04_M012.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_script04/Sess12_script04_M012.txt
4570,Sess12_impro02_M009,angry,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_impro02/Sess12_impro02_M009.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_impro02/Sess12_impro02_M009.txt
4571,Sess12_script01_M018,angry,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_script01/Sess12_script01_M018.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_script01/Sess12_script01_M018.txt
4572,Sess12_impro02_F015,neutral,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_impro02/Sess12_impro02_F015.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_impro02/Sess12_impro02_F015.txt
4573,Sess12_impro01_M003,neutral,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_impro01/Sess12_impro01_M003.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_impro01/Sess12_impro01_M003.txt
4574,Sess12_script01_F020,fear,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_script01/Sess12_script01_F020.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_script01/Sess12_script01_F020.txt
4575,Sess12_script05_M005,neutral,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_script05/Sess12_script05_M005.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_script05/Sess12_script05_M005.txt
4576,Sess12_script03_F019,angry,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_script03/Sess12_script03_F019.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_script03/Sess12_script03_F019.txt
4577,Sess12_script02_M008,angry,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_script02/Sess12_script02_M008.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_script02/Sess12_script02_M008.txt
4578,Sess12_impro04_F030,angry,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_impro04/Sess12_impro04_F030.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_impro04/Sess12_impro04_F030.txt
4579,Sess12_script05_M004,neutral,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_script05/Sess12_script05_M004.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_script05/Sess12_script05_M004.txt
4580,Sess12_impro02_M006,sad,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_impro02/Sess12_impro02_M006.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_impro02/Sess12_impro02_M006.txt
4581,Sess12_impro04_M001,neutral,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_impro04/Sess12_impro04_M001.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_impro04/Sess12_impro04_M001.txt
4582,Sess12_script02_F004,neutral,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_script02/Sess12_script02_F004.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_script02/Sess12_script02_F004.txt
4583,Sess12_impro01_M024,neutral,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_impro01/Sess12_impro01_M024.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_impro01/Sess12_impro01_M024.txt
4584,Sess12_script03_F005,neutral,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_script03/Sess12_script03_F005.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_script03/Sess12_script03_F005.txt
4585,Sess12_script06_M010,happy,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_script06/Sess12_script06_M010.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_script06/Sess12_script06_M010.txt
4586,Sess12_impro01_F020,happy,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_impro01/Sess12_impro01_F020.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_impro01/Sess12_impro01_F020.txt
4587,Sess12_script05_M018,neutral,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_script05/Sess12_script05_M018.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_script05/Sess12_script05_M018.txt
4588,Sess12_script02_M003,neutral,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_script02/Sess12_script02_M003.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_script02/Sess12_script02_M003.txt
4589,Sess12_script06_F015,happy,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_script06/Sess12_script06_F015.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_script06/Sess12_script06_F015.txt
4590,Sess12_script05_M016,neutral,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_script05/Sess12_script05_M016.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_script05/Sess12_script05_M016.txt
4591,Sess12_script02_F010,angry,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_script02/Sess12_script02_F010.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_script02/Sess12_script02_F010.txt
4592,Sess12_script06_F002,disgust,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_script06/Sess12_script06_F002.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_script06/Sess12_script06_F002.txt
4593,Sess12_script04_M020,sad,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_script04/Sess12_script04_M020.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_script04/Sess12_script04_M020.txt
4594,Sess12_impro04_F003,neutral,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_impro04/Sess12_impro04_F003.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_impro04/Sess12_impro04_F003.txt
4595,Sess12_impro01_M029,neutral,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_impro01/Sess12_impro01_M029.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_impro01/Sess12_impro01_M029.txt
4596,Sess12_script04_F001,neutral,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_script04/Sess12_script04_F001.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_script04/Sess12_script04_F001.txt
4597,Sess12_impro03_M011,angry,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_impro03/Sess12_impro03_M011.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_impro03/Sess12_impro03_M011.txt
4598,Sess12_script02_F003,neutral,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_script02/Sess12_script02_F003.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_script02/Sess12_script02_F003.txt
4599,Sess12_script01_F018,surprise,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_script01/Sess12_script01_F018.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_script01/Sess12_script01_F018.txt
4600,Sess12_impro03_F004,neutral,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_impro03/Sess12_impro03_F004.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_impro03/Sess12_impro03_F004.txt
4601,Sess12_script04_F010,sad,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_script04/Sess12_script04_F010.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_script04/Sess12_script04_F010.txt
4602,Sess12_script04_M008,surprise,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_script04/Sess12_script04_M008.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_script04/Sess12_script04_M008.txt
4603,Sess12_script05_M028,happy,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_script05/Sess12_script05_M028.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_script05/Sess12_script05_M028.txt
4604,Sess12_impro02_M005,neutral,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_impro02/Sess12_impro02_M005.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_impro02/Sess12_impro02_M005.txt
4605,Sess12_impro01_F038,happy,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_impro01/Sess12_impro01_F038.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_impro01/Sess12_impro01_F038.txt
4606,Sess12_script05_F017,angry,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_script05/Sess12_script05_F017.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_script05/Sess12_script05_F017.txt
4607,Sess12_script01_M028,surprise,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_script01/Sess12_script01_M028.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_script01/Sess12_script01_M028.txt
4608,Sess12_impro03_F027,fear,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_impro03/Sess12_impro03_F027.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_impro03/Sess12_impro03_F027.txt
4609,Sess12_script02_F002,neutral,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_script02/Sess12_script02_F002.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_script02/Sess12_script02_F002.txt
4610,Sess12_impro04_F026,angry,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_impro04/Sess12_impro04_F026.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_impro04/Sess12_impro04_F026.txt
4611,Sess12_script01_M024,angry,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_script01/Sess12_script01_M024.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_script01/Sess12_script01_M024.txt
4612,Sess12_impro03_F029,surprise,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_impro03/Sess12_impro03_F029.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_impro03/Sess12_impro03_F029.txt
4613,Sess12_script01_F006,fear,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_script01/Sess12_script01_F006.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_script01/Sess12_script01_F006.txt
4614,Sess12_script06_F005,angry,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_script06/Sess12_script06_F005.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_script06/Sess12_script06_F005.txt
4615,Sess12_script03_F008,surprise,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_script03/Sess12_script03_F008.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_script03/Sess12_script03_F008.txt
4616,Sess12_script01_M022,angry,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_script01/Sess12_script01_M022.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_script01/Sess12_script01_M022.txt
4617,Sess12_impro01_M020,neutral,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_impro01/Sess12_impro01_M020.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_impro01/Sess12_impro01_M020.txt
4618,Sess12_script01_F017,fear,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_script01/Sess12_script01_F017.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_script01/Sess12_script01_F017.txt
4619,Sess12_impro03_M024,disgust,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_impro03/Sess12_impro03_M024.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_impro03/Sess12_impro03_M024.txt
4620,Sess12_script05_M032,happy,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_script05/Sess12_script05_M032.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_script05/Sess12_script05_M032.txt
4621,Sess12_script01_F004,surprise,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_script01/Sess12_script01_F004.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_script01/Sess12_script01_F004.txt
4622,Sess12_impro04_F024,angry,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_impro04/Sess12_impro04_F024.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_impro04/Sess12_impro04_F024.txt
4623,Sess12_impro03_F011,angry,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_impro03/Sess12_impro03_F011.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_impro03/Sess12_impro03_F011.txt
4624,Sess12_script04_F004,neutral,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_script04/Sess12_script04_F004.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_script04/Sess12_script04_F004.txt
4625,Sess12_script05_F033,happy,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_script05/Sess12_script05_F033.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_script05/Sess12_script05_F033.txt
4626,Sess12_script06_M026,happy,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_script06/Sess12_script06_M026.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_script06/Sess12_script06_M026.txt
4627,Sess12_script01_M019,angry,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_script01/Sess12_script01_M019.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_script01/Sess12_script01_M019.txt
4628,Sess12_script02_F008,neutral,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_script02/Sess12_script02_F008.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_script02/Sess12_script02_F008.txt
4629,Sess12_impro01_M019,neutral,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_impro01/Sess12_impro01_M019.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_impro01/Sess12_impro01_M019.txt
4630,Sess12_impro04_M009,disgust,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_impro04/Sess12_impro04_M009.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session12/Sess12_impro04/Sess12_impro04_M009.txt
