0	1	2
Sess10_script06_F027	3	'이젠 안 만나.'
Sess10_impro01_F002	3	'좀 할 얘기가 있어서 불렀어요. o  요즘 팀 분위기는 좀 어때요?'
Sess10_script05_F016	3	'아 아닙니다. 하 하겠습니다. 사랑을 했다    우리가 만나.'
Sess10_impro01_F011	3	'그쵸.'
Sess10_impro04_F033	0	'어쩜 이렇게 싹싹 이쁜 말만 골라서 하지?    o'
Sess10_script01_F019	1	'지    지섭씨 저기.'
Sess10_impro03_F022	6	'미안해. o  잘 못들어줘가지구. 엄마가 이래.'
Sess10_impro01_F015	3	'지금 그걸로 저 협박하는 거에요?'
Sess10_script01_F016	5	'지금 계속 무슨 말이야.'
Sess10_script03_M003	3	'아 앞집에 마트가 있었어?'
Sess10_script02_F016	0	'얼마든지 꼬집어 줄게.'
Sess10_script03_F006	6	'잘 들어 나 폐에 종양이 생겼대.'
Sess10_impro01_F017	1	'이중장부에 대해서는 어떻게. 무슨 소리를 하는 건지 잘 모르겠는데.'
Sess10_script02_F023	0	'지금 걸게 나 친구들 많아.'
Sess11_script01_M025	3	'진작에 그럴 것이지. 얼마 필요하냐?'
Sess11_script03_F016	2	'아니요 음 하겠습니다. o  사랑을 했다 우리가 만나.'
Sess11_script02_M018	3	'여진아.'
Sess11_impro01_F020	2	'아 주방장님이 뭐 탕수육 드셔보시기나 하셨어요?'
Sess11_script05_F012	2	'이건 사람이면 사람이면 이러면 안되잖아 당신 이런 사람 아니잖아 왜이러는건데.'
Sess11_script02_M009	1	'뭐라고?'
Sess11_script06_M022	6	'미숙아.'
Sess11_script06_F010	3	'글쎄.'
Sess11_script03_F011	2	'아니 근데 그런 얘기는 (좀)'
Sess11_script01_M001	3	'로또 추첨 방송 기다린다. 로또 대박 로또 대박. o'
Sess11_script01_F010	3	'설마.'
Sess11_impro03_F015	2	'하 진짜 그때 했던 말 별 거 아니잖아요. 뭐 그거갖고 그러시나 본데 그럼 다 한번 해보세요. 그때 징계위원 위원회 가서 얘기해봅시다.'
Sess11_script02_M033	0	'여진아 사랑한다. 정말 사랑해.'
Sess11_script04_F008	3	'우리 회사에서 제일 잘 나가는 팀장님이랑 새로운 TF팀 꾸려서 능력을 인정 받고 싶었는데 그걸 못하게 됐으니깐요 도대체 어떤 아이디어이길래 날 빼고 추진하려는걸까? 그런 o  아쉬움인거죠.'
Sess11_script06_M003	3	'앞집에 마트가 있었나?'
Sess11_script06_M020	2	'여보 왜 이래. 왜 이리 약한 생각을 해.'
Sess11_impro04_M034	3	'어 그렇긴 한데 일단 일단은 지금은 수술도 중요해. 그러니까 여보 자께 미안해 나 먼저 잔다.'
Sess11_script02_F007	0	'궁금해?'
Sess11_script03_M013	3	'그럼 됐죠 뭐. 뭐 연애 이야기를 물어 본 건    실례였으니까 이해해주시구요. 어쨌든 다 이게 면접 방식이니 방식 중 하납니다 이해하시죠? 그리고 이력서 보니깐 특기가 노래랑 춤이라고 적혀있는데 노래 잘해요?'
Sess11_impro01_M013	2	'저는요. 음 당신이 말한 객관적인 거 있죠? 객관적인 거. 그런 뭐 언론에 떠드는 객관적 말구요. 실제로 제가 받은 상들. 네? 이런 게 객관적인 거예요. 아시겠어요?'
Sess11_impro04_M029	3	'아이    너가 없으면 내가 어떻게 사니 그러면 뭐 그냥 뭐 대충 유 대충 뭐 윤서 시집보내고 당신 따라 죽어야지 뭐 어떡해.'
Sess11_impro04_M030	3	'o  N  그걸 물어봐.'
Sess11_impro04_F021	0	'왜 애기해봐.'
Sess11_impro04_F023	0	'뭐라구요?'
Sess11_script03_F019	2	'아니 아무리 약자라도 기본적이고 인간적인 대우를 해줘야 될 거 아냐. 시간 때우려고 니들 심심풀이 땅콩으로 채우려고 지원자 갖고 놀지 말라구.'
Sess11_impro03_M024	3	'(전 그런 아) 그럼 저는 그때 징계위원회에서 뵙도록 하죠. 그날 얘기하도록 합시다.    (가보겠습니다)'
Sess11_impro04_M009	3	'요만한게 아니라'
Sess11_impro01_M008	4	'아 언론 언론이 중요하시구나. 막 방송국에서 나오는 그런 거 말씀하시는거 맞죠?'
Sess11_script05_F009	2	'지금 무슨 소릴 하는거야. 지금 어딘가에 있을거야 우리가 사람을 쳤는데 당연히 찾아서 병원에 (데려가야지)'
Sess11_script04_M012	4	'아뇨 기본이 부족해서 싫고 이 뜻은 심사위원 모두가 공감했습니다. 제가 말씀 드리면 소은씨는 발전하는게 아니라 퇴보하실 거에요. 발전이란 바탕이 있어야 되 바탕이 있어야 높아지는데 잔인한 이야기지만    소은씨 바탕이 부족합니다. 작성 후 작성 후 읽어는 보셨나요? 페이지 하나 하나 마다 오타가 하나씩 있습니다 그리고.'
Sess11_script02_M025	6	'그치? 그 여진이 너가 생각하기에도 젓가락 100개는 좀 심했지? 미안해.'
Sess11_impro04_F018	0	'아 저도 의사여서 살려주세요 상미 (살려주세요)'
Sess11_impro04_M010	3	'(따가워 아)    참아.'
Sess11_impro02_F016	6	'무슨 무슨 일 있었는데?'
Sess11_script01_F003	4	'친오빠 다 얼어죽었네.'
Sess11_script04_M011	4	'좋은 질문이군요. 음 솔직히 소은씨 아이디어가 가장 훌륭했고 가장 높은 점수인거    가장 높은점수를 받았습니다.    하지만 저는 소은씨 같은 스타일을 싫어합니다.'
Sess11_script02_M001	3	'햄버거 어디 아 천천히 먹어 햄버거 어디 어디 도망 안 가. o  콜라도 좀 먹구.'
Sess11_script03_F013	1	'네? 설마.'
Sess11_impro04_F006	0	'이거 가지고가 아니라 아니    여보 당신 남편 의사야. 아 이걸로 병원 안 가면 어떡해 빨리 와바 아 진짜. 봐봐.'
Sess11_script03_F006	3	'아 아니오. 저는 패션쪽에 관심이 있어서 옷 코디하는    방법을 찍어 올리고 있습니다.'
Sess11_script05_M009	5	'그 그럼 뭐지? 뭐지?'
Sess11_script05_F001	1	'몰라. 몰라 어떡해.'
Sess11_impro04_M024	0	'사랑해요.'
Sess11_impro03_F005	3	'근데 회사 임장은 단호해요. 음 이거 때문에 징계위원회가 좀 열릴 거 같습니다.'
Sess11_script02_F010	0	'어때 나 오빠 여잔데. 내가 부끄러?'
Sess11_script04_F001	3	'안녕하세요 팀장님.'
Sess11_script01_F001	3	'뭐야! 시간이 벌써 이렇게 됐네 드라마 봐야지 어? 오빠 불 꺼놓고 거실에서 뭐해?'
Sess11_script01_F012	1	'뭐야. 여섯개 다 맞은 거야? 여섯개 다 맞은 거야? 어? 아 좀 말좀 해봐.'
Sess11_script03_M006	3	'어 그래.    요즘 자기 영상 찍어서 올리고 이런게 유행이지 유진씨는 어떤거 해요? 뭐 먹방?'
Sess11_script01_F023	0	'진짜? 정말? 진짜지? 아 내 오빠가 짱이야 진짜 최고야. 나한테는 역시 우리 오빠뿐이야. 나 천만 원 아니 1억만. 어 딱 1억만 주라 어?'
Sess11_script03_F015	4	'지금 여기서 춤추고 노래하라구요?'
Sess11_impro03_F002	0	'아 요번에 분위기도 좋고 음 너무 좋은 거 같애 고마워요.'
Sess11_script06_F017	6	'아니야    어차피 안되는 일인데 어차피 살 수 없는데 실낱 같은 목숨 붙잡아 두구 본인두 힘들고 주위 사람두 힘 들고.'
Sess11_impro01_M018	3	'그거는 어    어떤 거 같아요. 본인이 생각하기에.'
Sess11_impro03_F014	1	'(한번 아니) 윤찬 씨 여 여이 무슨 말인지 잘 모르겠는데요?'
Sess11_script02_F032	3	'미장원에서 샴푸하면서 동네 아줌마한테 동 동네 아줌마들이 주는 팁 좀 모아봤지. 그리고 오빠는 돈 걱정 하지마 내가 먹여 살릴게.'
Sess11_impro01_F013	4	'네.'
Sess11_script01_F019	0	'아 나 걱정하지마. 나 오빠 동생이야. 친동생. 나 몰라? 나 못믿어?'
Sess11_impro02_M012	6	'지연이가 헤 지연이가 헤어지재.'
Sess11_script04_F002	3	'회의 시작 전이시죠?'
Sess11_impro04_M033	0	'나 그냥 자고 싶어 제발 재워줘. 내일 수술있단 말이야 나 잘게 알았지? 자기야.'
Sess11_impro01_M017	3	'자 오케이 미윤 씨 저번에 만든 탕수육 있죠?'
Sess11_script04_M001	3	'어 네 안녕하세요.'
Sess11_impro04_M022	0	'아이 뭐 그런 말을 해.'
Sess11_script04_F003	6	'조금 섭섭해서 찾아왔어요. 이번 환경 단체 프로젝트에서 저를 빼고 다른 분하고 파트너 짜셨다면서요.'
Sess11_script02_F016	2	'나야말로 오빠랑 뭐 누가 결혼한대?'
Sess11_impro03_M014	2	'네 뭐 알겠 알겠습니다.'
Sess11_script02_F023	0	'아 오빠 너무 웃겨.'
Sess11_script01_M023	4	'(알았다니까 아) 됐고. o'
Sess11_script06_M023	2	'도대체 무슨 얘기 하는거야. 그런 얘기 좀 그만해.'
Sess11_script05_M015	3	'나 공무원 못 되면 우리 결혼도 못해 그찮아? 그냥 가자 응?'
Sess11_impro04_F004	3	'아 별 거 아니야 아까 전에 잠깐 (봐봐 은서) 잡아주다가.'
Sess11_script02_M007	3	'우리 여진이는 꿈이 뭐야?'
Sess11_script02_M020	3	'봐봐.'
Sess11_script03_M014	3	'아 설마가 사람 잡는다고 하잖아요. 그 특기가 노래랑 춤이라며? 보여줄 수 있어요? o  그 요즘 유행하는 노래 있잖아요. 그 뭐지? 초등학생도 부르는 아 그 사랑을 했다?'
Sess11_script03_M001	3	'432번 이유진씨 맞습니까?'
Sess11_script01_M012	0	'아싸 다섯개. 다섯개 다섯개. 제발 제발 제발. 어떡해 어떡해.'
Sess11_script03_F012	2	'회사 다닐 때 했습니다.'
Sess11_impro04_M025	0	'아 사랑한다고 됐지?'
Sess11_script01_M010	0	'두 개 맞았고. 오케바리 야    5천원 확보. 5천원 확보.'
Sess11_impro01_F019	4	'맛있는데요.'
Sess11_script04_F006	3	'에이 뭐가 이렇게 깐깐하실까. 어차피 환경 프로젝트가 시작되면 회사 사람은 다 아는 아이디어인데 굳이 감추실 필욘 없잖아요.'
Sess11_script02_M031	1	'아니 그래도.'
Sess11_impro02_F015	6	'으휴 힘든 것도 모르고 엄마가 너무 미안하다.'
Sess11_script03_M018	2	'아니 무슨 말을 그렇게 합니까 신성한 면접실에서.'
Sess11_script04_F014	2	'아니 그면 오타 때문에 아이디어를 탈락 시켰다구요? 가장 좋은 아이디어를 오타 때문에?'
Sess11_impro02_F023	0	'맛있는 김치찌개 해먹자.'
Sess11_impro01_M022	2	'그 뭐 그럴 수 있어요. 근데 어떡합니까 제가 수석인데 지금 자존심 하나로 요리하는 게 아니잖아요. 그쵸?'
Sess11_impro04_M006	3	'하아 안되겠네 약통 어딨어?'
Sess11_impro01_M002	4	'이거 뭐냐구요.'
Sess11_script06_M016	3	'갑자기 아버지 이야긴 왜 꺼내?'
Sess11_impro04_M011	3	'우리나라 최고 외과의사는요. 수술을 많이 하고요 이런 거는 간호사들이 합니다.'
Sess11_impro02_M024	0	'좋아요.'
Sess11_script04_M002	3	'네 그렇습니다만 어쩐 일인가요?'
Sess11_impro02_M018	2	'나만 나만 깨지는 거 같고    나만 혼나는 것 같고 나만 차인 거 같고 그냥 그냥 내 그냥 내가 문제 같애 내가 내가 문제 그래 그래서 그래서 그래.'
Sess11_impro04_M036	3	'남사스럽게 무슨.'
Sess11_script04_F010	2	'(있으니깐요 알겠습니다) 그럼 하나만 묻고 싶어서요. 저 아이디어는 왜 발탁이 안된건가요? 남의 아이디어가 더 뛰어나서 그랬다 뭐 이런 식의 뻔한 답변은 안 해주실거라고 믿습니다.'
Sess11_script03_F018	2	'신성? 신성 좋아하고 있네. 이력서 한줄 채우려고 내가 특기를 좀 과장되게 썼지만    그렇다고 이걸 이런 식으로 엮는게 오히려 신성모독 아닌가? 당신들 습관인 거 같은데 가뜩이나 취직 안 돼서 괴로워 죽겠는데 사람을 갖고 놀아?'
Sess11_impro03_M001	3	'아 네 부르셨어요?'
Sess11_script01_F016	0	'아 제대로 꼬집어야 꿈인지 아닌지 알 수 (있지)'
Sess11_script01_M007	3	'o  야 멍멍이 소리 그만하고 보기나 해.'
Sess12_impro04_M017	3	'그래서요?'
Sess12_script01_F007	5	'지섭씨 사람하고 고라니 구분 못 할 정도 (아니잖아)'
Sess12_script03_M013	3	'아이 그럼 됐죠 뭐. 그 연애 얘기를 물어 본 건 저도 실례였으니까 이해해주시구요. 아 어쨌든 이게 다 면접 방식 중 하납니다 이해하시죠? 뭐 그리고 이력서 보니까 특기가 노래랑 춤이라고 적혀있는데 노래 잘해요?'
Sess12_impro01_M004	3	'아 그래야지.'
Sess12_impro03_M022	2	'예 누가 더 손핸지 한번 (보시구요)'
Sess12_impro02_F008	3	'누가 우리 아들 후지대? 우리 아들 별로래?'
Sess12_script04_F019	6	'(해 나도) 살고싶어. 나도 사람인데. 근데    싸우기엔 너무 늦었고 지쳤어.'
Sess12_script05_F027	2	'오빠 같은 사람하곤 이젠 못 만나겠다구.'
Sess12_impro02_F003	3	'에이 무슨 일 있었고만.'
Sess12_script06_M018	2	'아 야 야 아프게 o  꼬집으면 어떡해 이씨.'
Sess12_impro04_M030	4	'그 분한 기분을 가지고 요리라도 하세요 o  말만하지 마시고. o  요리사랑은요 요리로서 말을 하세요.'
Sess12_impro02_M001	3	'어.'
Sess12_script01_F011	5	'자기야 무섭게 왜 이래.'
Sess12_impro04_F007	2	'방송으로 만든 요리요?'
Sess12_script04_F016	6	'미안해. 아빠    3년 동안 폐암으로 병원에 계시다가 돌아가셨어.'
Sess12_script04_F014	3	'여보    울 아빠 기억해?'
Sess12_script04_M013	2	'아 그러니까 저번에 아 가슴 아프다고 할때 내가 병원에 가보자고 했잖아. 왜 그동안 안 간거야 아니 왜 왜 안간건데 왜.'
Sess12_script01_F003	1	'아 지금 생각할게 뭐가 있어. 지섭씨 여기있어. 일단 내가 가서 보고올테니까.'
Sess12_script05_M009	1	'아 뭐 그렇게 그렇게 크게 말해. 부끄럽게. o'
Sess12_impro04_M018	4	'네. o  매우 형편없는데요?'
Sess12_impro01_F003	3	'그거 연습을 엄청 오래 해서 바로 곯아지 떨어지더라고.    자기도 피곤할 텐데 얼른 씻고 자.'
Sess12_impro03_M023	2	'그럼 징계위원회 가서 보면 (되겠네요)'
Sess12_impro01_M032	0	'진지해야 돼?'
Sess12_script06_M014	1	'o  아 야 성희야 나 어떡하냐?'
Sess12_impro03_M013	2	'그러니까 부장님하고 전무님하고 두 분이서 짜신 거네요.'
Sess12_impro02_F019	6	'아들 그래 울고 싶으면 울어. 우리 아들 오늘 세상에서 제일 슬프겠네. 그리고 우리 아들 버린 그 여자도 세상에서 제일 슬플거야. 원래 사랑이라는 게 말이야 엄마가 생각했을 땐 헤어지고 나서 한쪽만 슬픈 경우도 없잖아. 최선을 다해서 사랑을 했으면 된 거고 후회 없음 된 거고 o'
Sess12_impro01_F006	3	'아휴 별 거 아니라니까 신경끄세요.'
Sess12_impro03_F022	1	'이중       당신이 그걸 어떻게 알아요?'
Sess12_impro04_F016	2	'아니 요리를 잘하셔서 수석셰프님으로 데려온 건 저도 알아요.'
Sess12_script02_M005	3	'뭐 팀도 아닌데 설명을 드려야 하나요?'
Sess12_impro01_F019	0	'그때 자기 진짜 엄청 웃겼는데.'
Sess12_impro01_M002	3	'아 어 피곤하다.    윤서는 자?'
Sess12_impro03_F020	3	'불리?'
Sess12_impro01_F015	0	'알았어.'
Sess12_impro03_M002	3	'네.'
Sess12_script02_F009	2	'팀장님 말씀이 조금 지나치시것 (같은데)'
Sess12_script04_F020	6	'당신 우리 애들 잘 부탁해. 그리고 남은 시간 우리 행복하게 지내면 되잖아 나 행복하고 싶어. 그리고 행복하게 죽고 싶어. 예쁜 모습 좋은 모습만 남기고 싶어.'
Sess12_script04_M019	6	'자 여보 그런 생각 하지마. 자 지금도 안 늦었고 일단 정리하고 병원 가자? 응?'
Sess12_impro02_F005	3	'그래 조금만 기다려봐.'
Sess12_script01_F010	5	'지 지섭씨.'
Sess12_script05_F005	3	'됐고 오빠는 내 꿈 안 궁금해?'
Sess12_impro04_M026	3	'사람들이요.'
Sess12_script05_F007	3	'궁금해? (궁금하냐고 어 그럼 그럼)'
Sess12_impro03_F003	3	'요즘 팀 분위긴 좀 어떤가?'
Sess12_impro03_F008	3	'윤찬 씨 말은 알겠는데 제 입장에선 어떻게 할 수 있는 게 없어요.'
Sess12_impro02_M004	3	'밥이나 줘 밥.'
Sess12_script04_M007	3	'이게 뭐야. 집 앞 마트는 라면하고 생품 생필품이 싸고 반찬가게는 옆동네 시장이 괜찮고    이게 뭔데 날 적어줘?'
Sess12_script03_F018	2	'신성? 신성 좋아하고 있네. 이력서 한줄 채우려고 내가 특기를 좀 과장되게 썼는데 그렇다고 이걸 이런 식으로 o  엮는게 오히려 신성모독 아닐까요? 당신들 습관인 거 같은데 가뜩이나 취직 안 돼서 괴로워 죽겠는데 사람을 갖고 놀아?'
Sess12_impro02_F018	6	'하    그래 엄마는 이제 사랑이 뭔지 몰라 니 아빠 그렇게 가고나서 엄마는 이제 심장이 뛴다는 것도 모르겠고 사랑이 뭐야 아들 사랑이라는게 말이야 언제나 그렇게 행복하고 뭐 아름답고 맛있는 건 아니잖아. 달콤할 때도 있는 거고 쉴 때도 있는 거고 매울때도 있는 거고 뭐 이상한 맛이 날 때도 있는 거고 그런건데.'
Sess12_impro01_M027	3	'아 갑자기 뭔 사랑이야. 또 사랑은.'
Sess12_script02_M013	3	'이번 장기 프로젝트의 핵심이 뭐죠?'
Sess12_script05_F001	0	'음 맛있다. 근데 자기 안 먹어?'
Sess12_impro01_F014	3	'너무 아픈데?'
Sess12_impro01_F033	0	'한 번만 더.'
Sess12_script05_F013	0	'에이   .'
Sess12_script06_F020	0	'아 씨 오빠아아앙 아 내가 오빠 잘 될줄 (알았다니까 아이 됐고) 오빠앙 내 친구 은지랑 소개팅 하고 싶다고 했지? 내가 바로 주선해볼게.'
Sess12_impro01_M036	0	'넘어가자 o  넘어가 피곤해 아휴.'
Sess12_script05_F024	0	'아니 그러니가 젓가락 100개라는게 우리들 만난지 100일되는 날이어서 준비했다는 거야?    o'
Sess12_impro01_M028	3	'허 참 해.'
Sess12_impro02_M016	6	'그니까 근데 왜 왜 맨날 나만 그러냐고 왜. 왜 나만 그래야 되는데?'
Sess12_script05_M024	3	'미안. o  아 하지만 다음에 만날 땐 내가 꼭 멋진 선물 사줄게. 내가 지금은 비록 중국집 배달부 밖에 안되지만 아 열심히 일하면 그 제주도 앞바다에 멋진 펜션 짓고 우리도 멋지 멋있게 행복하게 살 수 있어.'
Sess12_impro04_M002	3	'이 짬뽕맛 어떻게 낸 거예요?'
Sess12_impro03_F031	2	'하 전무님 전무님. 아 씨 미치겠네 진짜. 아 이걸 나혼자 어떻게 처리하라는 거야. 나보고 독박쓰라는 거야 뭐야 진짜 미치겠네.'
Sess12_script06_M001	3	'로또 추첨 방송 기다린다. 로또 대박 로또 대박.'
Sess12_impro01_F043	0	'그래.'
Sess12_script04_F017	6	'아니    어차피 안되는 일인데 어차피 살 수 없는데 실낱 같은 목숨 붙잡아 두구 본인두 힘들고 주위 사람두 힘 들고.'
Sess12_script05_M008	3	'(궁금하냐고 어 그럼 그럼) 궁금하지.'
Sess12_impro01_F021	0	'(기억 안 나 아니) 죽을만큼 아팠던 걸 어떡해.    자기가 막 의사선생님 멱살 붙잡고    저도 의사에요 우리 은미 살려주세요 제가 뭐든 할테니까 우리 은미 살려주세요 살려주세요 그러면서'
Sess12_impro04_F006	1	'아 하 아니 그래도 그 메뉴는 방송에서도 극찬받았던 메뉴고 레시피가 달라진 건 하나도 없는데요.'
Sess12_script04_F012	6	'화 낸다고 달라지는 거 없잖아.'
Sess12_impro04_M019	4	'말은 잘 하시는 거 같은데 흥 요리도 좀 잘하셨으면 좋겠네요.'
Sess12_script04_F007	6	'당신 나 없이도 꿋꿋하게 애들 키우면서 살아야 돼.'
Sess12_impro02_F007	3	'왜?'
Sess12_script03_M002	3	'어 지방대 출신이시네요.'
Sess12_script04_F021	6	'마지막 부탁이 있어. 둘째 결혼 시키고 당신도 재혼해 혹시나 애들 결혼 전에 재혼하면 애들도 상처 받을 수 있으니까 애들 결혼만 시켜줘 그리고    좋은 여자 만나. o'
Sess12_script01_M027	0	'그냥 그냥 가면 돼 아무일도 없을거야.'
Sess12_script02_F012	2	'너무 공격적으로 생각하시는 것 아니에요? 저도 고민하고 심사숙고해서 낸 아이디었는데 뭐가 문제였는지 뭐가 부족했는지 물어볼 순 있지 않나요?'
Sess12_script05_F002	0	'고마워 근데 오빠는 꿈이 뭐야?'
Sess12_script03_M016	3	'아니 왜요? 못하겠어요? 아니 이력서에 적혀있는 걸 우린 확인 할 궐한 권한이 있어요. 진짜인지 가짜인지 확인해봐야죠. 아니면 적질 말든가.'
Sess12_script01_F001	1	'몰라 몰라 어떡해.'
Sess12_script01_F012	5	'이건 사람이면 사람이면 이러면 안되잖아 당신 당신 이런 사람 아니잖아 왜이러는건데.'
Sess12_impro01_M035	0	'사랑한다 사랑해. o'
Sess12_script02_F001	3	'안녕하세요 팀장님.'
Sess12_impro03_M009	2	'아니    저 지금 징계 먹으면 그냥 나가라는 거잖아요. (부장님)'
Sess12_impro02_M011	2	'아 엄마. 하    엄마.'
Sess12_impro03_M014	2	'대리 하 부장님.'
Sess12_script05_F012	0	'아 진짜 맛있겠다.'
Sess12_script04_M004	0	'모를 수도 있지 뭐 뭐 그게 무슨 대수인가?    아 이거 진짜 웃기다.'
Sess12_impro03_F010	3	'(부장님 윤찬 대리) 나는 회사 규정대로 처리합니다. 난 잘못될 게 없는데요.'
Sess12_script01_F019	1	'저 저 저 앞에 사람. 우리가 친 사람이 지나가고 있어.'
Sess12_impro03_F018	3	'그럼 내가 어떡하죠?'
Sess12_script01_M015	3	'나 공무원 못 되면 우리 결혼도 못해 그찮아? 그러니까 그냥 가자 응?'
Sess12_script01_F016	5	'지섭씨 무서워.'
Sess12_impro03_F028	1	'하 씨 아 어떡하지? 잠깐 지금 이러고 있을 때가    아 전무님? 아 지금 어디 계세요? 아 네네 그게 그게 다름이 아니라    저희 이중장부에 대해서 윤찬 대리가 다 알고 있는 거 같은.'
Sess12_script03_F002	3	'아 원래 인서울권 대학에 합격했지만 집안 (사정으로)'
Sess12_impro03_M010	2	'회사 규정이 뭔데요? 예? 저 일개 대리라고 지금 이러는 겁니까?'
Sess12_script03_F009	3	'네.'
Sess12_script05_F016	2	'씨 나야말로 오빠랑 누가 결혼한대?'
Sess12_script05_M002	1	'뭐? 뭐 갑자기 뭔 꿈?'
Sess12_impro01_F039	0	'참    아이구 아이구 우리 윤서는 어떡하고 나 죽으면 자기도 죽는데?'
Sess12_script06_M005	3	'이거 10분이면 끝나 조금만 기다려.'
Sess12_impro01_M008	3	'아흐 그 조심 좀 하지 좀.'
Sess12_script04_M014	6	'여보 미안해 소리쳐서 미안해. 이왕 이렇게 된거 할 수 있는 거 뭐든 해보자. 일단 수술부터 받자 응? 요즘 의사들 돌팔이들 많다잖아 아닐 수도 있어 응? 그리고 6개월이 아니라 6년 아니 60년이 살 수도 있고 그니까 어서 병원에 가자 응?'
Sess12_script02_M002	3	'네 그렇습니다만 어쩐 일이세요?'
Sess12_script06_F021	3	'지금 전화 걸게    나 친구들 (많아)'
Sess12_impro01_M009	3	'(주무시라고 그) 약은 발랐어?'
Sess12_impro01_M034	0	'사랑해.'
Sess13_impro02_F006	2	'언론이 요리를 만들었다구요? 아니 지금 무슨 말씀을 (하시는거예요 아니) 싸우자는 건가요?'
Sess13_script02_M013	2	'(병원에 우리 술) 마셨잖아.'
Sess13_impro04_M007	3	'아니 김 부장 있잖아.'
Sess13_script04_F003	3	'거기 마트 생긴지 두 달이 넘었어 그것도 몰라?'
Sess13_impro03_M006	1	'아니 별 거 아닌게 아니라 o  뭐 화상입은 거야 뭐야?'
Sess13_script04_F007	6	'당신 나 없이도 꿋꿋하게 애들 키우면서 잘 살아야 돼.'
Sess13_script03_M023	3	'에휴 아 미안해. 하지만 다음에 내 만날때는 내가 꼭 멋진 선물 하나 사줄게. 내가 지금은 비록 중국집 배달부 밖에 안되는데 열심히 일하면 제주도 앞바다에 머 멋진 펜션 짓고 우리도 멋있게 행복하게 살 수 있어.'
Sess13_script06_F031	0	'o     오빠 생각만 해도 너무 좋아. o'
Sess13_impro03_M025	3	'아 진짜 아 그만해 좀 거.'
Sess13_impro04_M016	6	'근데.'
Sess13_impro03_F036	1	'나 따라서?'
Sess13_script01_F010	3	'알겠습니다. 그러면 하나만 묻고 싶어요. 제 아이디어는 왜 발탁이 안된거에요? 남의 아이디어가 더 뛰어나서 그랬다 이런 식의 뻔한 답변은 안 해주실거라고 믿습니다.'
Sess13_impro01_M013	3	'아 좀 어떻게 안될까요 부장님 저 정말.'
Sess13_script04_F009	6	'이미 늦었어.'
Sess13_script03_M030	0	'아이 그래두 (와)'
Sess13_impro03_M027	3	'어?'
Sess13_script06_F015	0	's  o  N  오빠 어떡해.    어 진짜 어떡해. o  진짜?'
Sess13_impro01_M022	2	'지금 부장님하고 전무님 이렇게 나오시겠다 하 저 이렇게 치사하게 안 나갈려고 했는데 혼자 죽을 수가 없잖아요. (저)'
Sess13_impro03_F013	1	'아 (아아 당연히 아프지) 살살 좀 해.'
Sess13_impro03_M002	3	'아 진짜 너무 피곤하다.'
Sess13_script02_M010	0	'아 아 아이 아 그래 그래 그래 맞아. 야 거 고 고라니였나 보다 그치? 고라니였어. 어? 너랑 나랑 술을 마셔서 고라니를 사람으로 착각한거야. 그치?'
Sess13_script02_M017	2	'o  야 전화기 내려놔.'
Sess13_script02_F015	5	'지섭씨. 지섭씨 무섭다.'
Sess13_impro04_M017	6	'왜 나만 그러는 거 같애? 왜 나만 깨지고 나만 아프고 막    왜 나만 사랑땜에 이렇게 비참해져야 하는 건데.'
Sess13_impro01_M020	2	'흥분이 지금 가라앉혀지지가 않잖아요. 이게 말이 되는 거예요 지금?'
Sess13_impro02_M018	2	'미모 신경쓰지말구 네? 요리에 대한 정성을 다 담았으면 좋겠네요. o  그게 본인이 할 역할이에요. 아시겠어요? 지금 뭐 언론에서 띄워주고 그게 다가 아니라구요.'
Sess13_script04_F010	6	'글쎄.'
Sess13_impro03_M008	3	'(되지 이 사람아) 내가 의사야 어? o  그냥 딱 보면 어떤 상천지 몰라? o  약상자 어딨어?'
Sess13_impro03_F028	0	'어? o  못 들었다.'
Sess13_impro04_M013	6	'그냥 그러 내가 김 부장 때문에 이런 것도 싫고 (그래 그) 스트레스를 또 거기다가    지연이하고 싸우고 헤어져서 되 되는 일도 없고 내 얘기 들어줄 사람도 없고.'
Sess13_impro02_F005	3	'저는 그래두 요리를 제가 언론에 주목도 (받았고 제가)'
Sess13_script03_M027	0	'o  여진아.'
Sess13_script06_M007	2	'(불쌍하다 아) 헛소리 그만하고 보기나 해. 음?'
Sess13_script05_M013	3	'아 그럼 됐죠 뭐. 연애 얘기를 물어 본 건 뭐 실례였으니까 이해해주시구요. 어쨌든 뭐 이게 다 면접 방식 중에 하납니다 이해하시죠? 아 그리고 이력서에 보니까 노래가 아 뭐 특기가 노래랑 춤이라고 적혀있네 노래 잘해요?'
Sess13_impro03_M021	3	'응?'
Sess13_impro01_F013	3	'나도 최선을 다했는데 어쩔 수가 없어요. 그냥    징계위원회를 열어야 될 거 같애요.'
Sess13_script01_F003	3	'음    조금 섭섭해서 찾아왔어요. 이번 환경 단체 프로젝트에서 저 빼고 다른 분하고 파트너 짜셨다면서요.'
Sess13_script04_M011	1	'수술하면 되는 거 아냐?'
Sess13_impro03_F026	0	'아 한 번만 해 줘.'
Sess13_script04_F004	3	'자 이거 받아. o'
Sess13_impro04_M012	2	'(이거 환불을 해야되는데 내가 김 부장) 때문에 스트레스를 너무 많이 받아. (진짜로)'
Sess13_script03_M014	0	'하여튼 먹는거만. o  어쨌든 아이 둘을 낳아서 (그래서)'
